0024484,2019/05/29 15:55:59,1011,-009.3,-04.37,-273.148,-273.123,34.995,17.198,8.08,08.086,0.000,101,9999,9999,9999,9999
0024485,2019/05/29 15:55:59,1021,01413,1.37024,1.29846,1.75088,1.40558,263.386,191.242,72.143
0024486,2019/05/29 15:56:04,1011,-009.3,-04.28,-273.150,-273.139,34.995,17.202,8.08,08.087,0.000,101,9999,9999,9999,9999
0024487,2019/05/29 15:56:04,1021,01413,1.37061,1.29485,1.75070,1.40551,263.955,187.397,76.557
0024488,2019/05/29 15:56:09,1011,-009.7,-04.27,-273.147,-273.136,35.002,17.197,8.08,08.087,0.001,101,9999,9999,9999,9999
0024489,2019/05/29 15:56:09,1021,01413,1.37176,1.30157,1.75111,1.40545,265.597,194.855,70.741
0024490,2019/05/29 15:56:14,1011,-009.7,-04.36,-273.150,-273.150,34.995,17.197,8.08,08.087,0.001,101,9999,9999,9999,9999
0024491,2019/05/29 15:56:14,1021,01413,1.37199,1.30423,1.75086,1.40554,265.729,197.510,68.218
0024492,2019/05/29 15:56:19,1011,-009.1,-04.37,-273.150,-273.149,34.998,17.198,8.08,08.087,0.001,101,9999,9999,9999,9999
0024493,2019/05/29 15:56:19,1021,01413,1.37150,1.30097,1.75106,1.40546,265.227,194.174,71.053
0024494,2019/05/29 15:56:24,1011,-009.1,-04.24,-273.147,-273.144,35.000,17.196,8.08,08.087,0.000,101,9999,9999,9999,9999
0024495,2019/05/29 15:56:24,1021,01413,1.37066,1.30109,1.75088,1.40553,264.011,194.155,69.856
0024496,2019/05/29 15:56:29,1011,-009.4,-04.24,-273.150,-273.143,34.999,17.196,8.08,08.087,0.000,101,9999,9999,9999,9999
0024497,2019/05/29 15:56:29,1021,01413,1.37018,1.29961,1.75091,1.40561,263.276,192.460,70.815
0024498,2019/05/29 15:56:34,1011,-009.4,-04.31,-273.124,-273.147,35.000,17.193,8.08,08.087,0.000,101,9999,9999,9999,9999
0024499,2019/05/29 15:56:34,1021,01413,1.37075,1.29750,1.75101,1.40543,264.284,190.464,73.820
0024500,2019/05/29 15:56:39,1011,-009.5,-04.31,-273.148,-273.134,35.000,17.198,8.08,08.087,0.001,101,9999,9999,9999,9999
0024501,2019/05/29 15:56:39,1021,01413,1.37082,1.29923,1.75056,1.40551,264.201,192.060,72.141
0024502,2019/05/29 15:56:44,1011,-009.5,-04.31,-273.148,-273.133,34.995,17.190,8.08,08.086,0.001,101,9999,9999,9999,9999
0024503,2019/05/29 15:56:44,1021,01413,1.37032,1.29664,1.75064,1.40558,263.453,189.189,74.264
0024504,2019/05/29 15:56:49,1011,-009.6,-04.31,-273.140,-273.141,34.995,17.190,8.08,08.087,0.000,101,9999,9999,9999,9999
0024505,2019/05/29 15:56:49,1021,01413,1.37071,1.29645,1.75097,1.40525,264.496,189.576,74.919
0024506,2019/05/29 15:56:54,1011,-009.6,-04.34,-273.146,-273.144,34.995,17.184,8.08,08.087,0.000,101,9999,9999,9999,9999
0024507,2019/05/29 15:56:54,1021,01413,1.37092,1.29687,1.75124,1.40544,264.524,189.850,74.673
0024508,2019/05/29 15:56:59,1011,-009.7,-04.34,-273.150,-273.147,34.992,17.183,8.08,08.086,0.001,101,9999,9999,9999,9999
0024509,2019/05/29 15:56:59,1021,01413,1.37111,1.30576,1.75079,1.40578,264.220,198.803,65.417
0024510,2019/05/29 15:57:04,1011,-009.7,-04.37,-273.145,-273.148,34.993,17.181,8.08,08.087,0.000,101,9999,9999,9999,9999
0024511,2019/05/29 15:57:05,1021,01413,1.37205,1.31616,1.75120,1.40580,265.470,210.094,55.376
0024512,2019/05/29 15:57:10,1011,-009.6,-04.36,-273.147,-273.144,34.992,17.173,8.08,08.087,0.000,101,9999,9999,9999,9999
0024513,2019/05/29 15:57:10,1021,01413,1.37303,1.30872,1.75075,1.40544,267.212,202.446,64.765
0024514,2019/05/29 15:57:15,1011,-009.6,-04.35,-273.140,-273.135,34.995,17.175,8.08,08.087,0.000,101,9999,9999,9999,9999
0024515,2019/05/29 15:57:15,1021,01413,1.37161,1.30484,1.75106,1.40572,265.003,197.973,67.030
0024516,2019/05/29 15:57:20,1011,-009.7,-04.35,-273.148,-273.140,34.991,17.172,8.08,08.087,0.000,101,9999,9999,9999,9999
0024517,2019/05/29 15:57:20,1021,01413,1.37027,1.30008,1.75077,1.40560,263.369,192.917,70.451
0024518,2019/05/29 15:57:25,1011,-009.7,-04.37,-273.148,-273.139,34.994,17.166,8.08,08.087,0.000,101,9999,9999,9999,9999
0024519,2019/05/29 15:57:25,1021,01413,1.37078,1.30276,1.75087,1.40589,263.640,195.432,68.208
0024520,2019/05/29 15:57:30,1011,-009.7,-04.36,-273.143,-273.144,34.993,17.168,8.08,08.087,0.001,101,9999,9999,9999,9999
0024521,2019/05/29 15:57:30,1021,01413,1.37099,1.29891,1.75125,1.40603,263.762,191.214,72.548
0024522,2019/05/29 15:57:35,1011,-009.7,-04.37,-273.150,-273.143,34.989,17.165,8.08,08.086,0.000,101,9999,9999,9999,9999
0024523,2019/05/29 15:57:35,1021,01413,1.37163,1.29874,1.75156,1.40613,264.502,190.991,73.511
0024524,2019/05/29 15:57:40,1011,-009.7,-04.36,-273.148,-273.133,34.992,17.162,8.08,08.087,0.000,101,9999,9999,9999,9999
0024525,2019/05/29 15:57:40,1021,01413,1.37089,1.29883,1.75106,1.40605,263.586,191.036,72.549
0024526,2019/05/29 15:57:45,1011,-009.7,-04.38,-273.150,-273.139,34.990,17.157,8.08,08.087,0.000,101,9999,9999,9999,9999
0024527,2019/05/29 15:57:45,1021,01413,1.37017,1.30327,1.75143,1.40617,262.518,195.776,66.741
0024528,2019/05/29 15:57:50,1011,-009.9,-04.38,-273.150,-273.137,34.993,17.155,8.08,08.086,0.000,101,9999,9999,9999,9999
0024529,2019/05/29 15:57:50,1021,01413,1.37113,1.30800,1.75106,1.40554,264.635,201.627,63.008
0024530,2019/05/29 15:57:55,1011,-009.9,-04.43,-273.148,-273.145,34.992,17.153,8.08,08.086,0.001,101,9999,9999,9999,9999
0024531,2019/05/29 15:57:55,1021,01413,1.37136,1.30762,1.75097,1.40530,265.258,201.526,63.731
0024532,2019/05/29 15:58:00,1011,-009.7,-04.42,-273.143,-273.143,34.992,17.153,8.08,08.087,0.000,101,9999,9999,9999,9999
0024533,2019/05/29 15:58:00,1021,01413,1.37089,1.30573,1.75132,1.40559,264.276,199.192,65.084
0024534,2019/05/29 15:58:05,1011,-009.7,-04.39,-273.148,-273.135,34.990,17.148,8.08,08.087,0.001,101,9999,9999,9999,9999
0024535,2019/05/29 15:58:05,1021,01413,1.37188,1.30954,1.75138,1.40594,265.072,202.830,62.241
0024536,2019/05/29 15:58:10,1011,-009.7,-04.38,-273.150,-273.142,34.987,17.152,8.08,08.087,0.000,101,9999,9999,9999,9999
0024537,2019/05/29 15:58:10,1021,01413,1.37280,1.30854,1.75160,1.40576,266.561,202.072,64.488
0024538,2019/05/29 15:58:15,1011,-009.7,-04.37,-273.139,-273.141,34.991,17.142,8.08,08.087,0.000,101,9999,9999,9999,9999
0024539,2019/05/29 15:58:15,1021,01413,1.37315,1.30767,1.75105,1.40575,266.952,200.966,65.985
0024540,2019/05/29 15:58:20,1011,-009.8,-04.37,-273.148,-273.135,34.994,17.138,8.08,08.087,0.000,101,9999,9999,9999,9999
0024541,2019/05/29 15:58:20,1021,01413,1.37336,1.30886,1.75082,1.40583,267.097,202.088,65.008
0024542,2019/05/29 15:58:25,1011,-009.8,-04.41,-273.141,-273.149,34.993,17.143,8.08,08.086,0.000,101,9999,9999,9999,9999
0024543,2019/05/29 15:58:25,1021,01413,1.37271,1.30976,1.75055,1.40539,266.829,203.572,63.256
0024544,2019/05/29 15:58:30,1011,-009.8,-04.41,-273.150,-273.129,34.996,17.142,8.08,08.087,0.000,101,9999,9999,9999,9999
0024545,2019/05/29 15:58:30,1021,01413,1.37255,1.30945,1.75056,1.40571,266.174,202.810,63.363
0024546,2019/05/29 15:58:35,1011,-009.8,-04.39,-273.142,-273.119,34.990,17.137,8.08,08.086,0.001,101,9999,9999,9999,9999
0024547,2019/05/29 15:58:35,1021,01413,1.37286,1.30979,1.75080,1.40572,266.596,203.233,63.363
0024548,2019/05/29 15:58:40,1011,-009.8,-04.39,-273.147,-273.147,34.994,17.135,8.08,08.086,0.000,101,9999,9999,9999,9999
0024549,2019/05/29 15:58:40,1021,01413,1.37244,1.30970,1.75078,1.40538,266.534,203.599,62.935
0024550,2019/05/29 15:58:45,1011,-009.8,-04.39,-273.148,-273.136,34.993,17.130,8.08,08.087,0.000,101,9999,9999,9999,9999
0024551,2019/05/29 15:58:45,1021,01413,1.37237,1.30867,1.75097,1.40546,266.339,202.437,63.902
0024552,2019/05/29 15:58:50,1011,-009.6,-04.40,-273.147,-273.145,34.992,17.132,8.08,08.087,0.000,101,9999,9999,9999,9999
0024553,2019/05/29 15:58:50,1021,01413,1.37242,1.30803,1.75071,1.40529,266.625,201.905,64.720
0024554,2019/05/29 15:58:56,1011,-009.6,-04.35,-273.149,-273.148,34.993,17.127,8.08,08.087,0.000,101,9999,9999,9999,9999
0024555,2019/05/29 15:58:56,1021,01413,1.37295,1.30736,1.75100,1.40543,267.146,201.069,66.076
0024556,2019/05/29 15:59:01,1011,-009.7,-04.35,-273.149,-273.136,34.992,17.132,8.08,08.087,0.000,101,9999,9999,9999,9999
0024557,2019/05/29 15:59:01,1021,01413,1.37293,1.30725,1.75129,1.40574,266.709,200.615,66.093
0024558,2019/05/29 15:59:06,1011,-009.7,-04.37,-273.148,-273.147,34.996,17.131,8.08,08.087,0.001,101,9999,9999,9999,9999
0024559,2019/05/29 15:59:06,1021,01413,1.37249,1.30692,1.75086,1.40582,265.986,200.025,65.961
0024560,2019/05/29 15:59:11,1011,-009.7,-04.37,-273.139,-273.139,34.996,17.131,8.08,08.086,0.000,101,9999,9999,9999,9999
0024561,2019/05/29 15:59:11,1021,01413,1.37196,1.30623,1.75126,1.40538,265.968,200.011,65.957
0024562,2019/05/29 15:59:16,1011,-009.7,-04.38,-273.143,-273.133,34.998,17.130,8.08,08.087,0.000,101,9999,9999,9999,9999
0024563,2019/05/29 15:59:16,1021,01413,1.37203,1.30609,1.75068,1.40528,266.127,199.821,66.305
0024564,2019/05/29 15:59:21,1011,-009.4,-04.38,-273.150,-273.139,34.998,17.130,8.08,08.086,0.001,101,9999,9999,9999,9999
0024565,2019/05/29 15:59:21,1021,01413,1.37212,1.30662,1.75103,1.40538,266.147,200.365,65.781
0024566,2019/05/29 15:59:26,1011,-009.4,-04.31,-273.146,-273.143,34.990,17.125,8.08,08.087,0.000,101,9999,9999,9999,9999
0024567,2019/05/29 15:59:26,1021,01413,1.37203,1.30672,1.75088,1.40571,265.531,199.958,65.573
0024568,2019/05/29 15:59:31,1011,-009.8,-04.30,-273.150,-273.147,34.995,17.131,8.08,08.087,0.000,101,9999,9999,9999,9999
0024569,2019/05/29 15:59:31,1021,01413,1.37210,1.30685,1.75114,1.40582,265.508,200.034,65.474
0024570,2019/05/29 15:59:36,1011,-009.8,-04.40,-273.150,-273.141,34.991,17.131,8.08,08.087,0.000,101,9999,9999,9999,9999
0024571,2019/05/29 15:59:36,1021,01413,1.37175,1.30586,1.75113,1.40588,264.952,198.874,66.078
0024572,2019/05/29 15:59:41,1011,-009.4,-04.39,-273.148,-273.144,34.995,17.126,8.08,08.086,0.001,101,9999,9999,9999,9999
0024573,2019/05/29 15:59:41,1021,01413,1.37123,1.30463,1.75126,1.40592,264.245,197.547,66.698
0024574,2019/05/29 15:59:46,1011,-009.4,-04.32,-273.146,-273.129,34.991,17.132,8.08,08.087,0.000,101,9999,9999,9999,9999
0024575,2019/05/29 15:59:46,1021,01413,1.37120,1.30501,1.75118,1.40570,264.500,198.219,66.280
0024576,2019/05/29 15:59:51,1011,-009.8,-04.31,-273.132,-273.142,34.994,17.127,8.08,08.087,0.000,101,9999,9999,9999,9999
0024577,2019/05/29 15:59:51,1021,01413,1.37142,1.30732,1.75127,1.40524,265.459,201.370,64.089
0024578,2019/05/29 15:59:56,1011,-009.8,-04.40,-273.147,-273.132,34.992,17.129,8.08,08.086,0.000,101,9999,9999,9999,9999
0024579,2019/05/29 15:59:56,1021,01413,1.37241,1.30674,1.75162,1.40597,265.750,199.852,65.898
0024580,2019/05/29 16:00:01,1011,-009.8,-04.41,-273.144,-273.142,34.992,17.128,8.08,08.087,0.000,101,9999,9999,9999,9999
0024581,2019/05/29 16:00:01,1021,01413,1.37188,1.30726,1.75077,1.40554,265.577,200.747,64.830
0024582,2019/05/29 16:00:06,1011,-009.8,-04.40,-273.144,-273.134,34.991,17.125,8.08,08.087,0.000,101,9999,9999,9999,9999
0024583,2019/05/29 16:00:06,1021,01413,1.37219,1.30877,1.75114,1.40569,265.795,202.267,63.528
0024584,2019/05/29 16:00:11,1011,-009.8,-04.41,-273.132,-273.132,34.995,17.135,8.08,08.086,0.001,101,9999,9999,9999,9999
0024585,2019/05/29 16:00:11,1021,01413,1.37245,1.30825,1.75094,1.40600,265.678,201.233,64.444
0024586,2019/05/29 16:00:16,1011,-009.8,-04.39,-273.150,-273.146,34.995,17.124,8.08,08.087,0.000,101,9999,9999,9999,9999
0024587,2019/05/29 16:00:16,1021,01413,1.37228,1.30855,1.75112,1.40548,266.223,202.317,63.906
0024588,2019/05/29 16:00:21,1011,-009.7,-04.39,-273.150,-273.131,34.992,17.121,8.08,08.087,0.000,101,9999,9999,9999,9999
0024589,2019/05/29 16:00:21,1021,01413,1.37236,1.30808,1.75102,1.40551,266.262,201.740,64.521
0024590,2019/05/29 16:00:26,1011,-009.7,-04.38,-273.147,-273.143,34.991,17.127,8.08,08.087,0.001,101,9999,9999,9999,9999
0024591,2019/05/29 16:00:26,1021,01413,1.37193,1.30725,1.75135,1.40581,265.321,200.540,64.781
0024592,2019/05/29 16:00:31,1011,-009.7,-04.38,-273.144,-273.148,34.994,17.122,8.08,08.087,0.000,101,9999,9999,9999,9999
0024593,2019/05/29 16:00:31,1021,01413,1.37211,1.30538,1.75106,1.40579,265.543,198.457,67.086
0024594,2019/05/29 16:00:36,1011,-009.7,-04.38,-273.145,-273.141,34.994,17.125,8.08,08.087,0.000,101,9999,9999,9999,9999
0024595,2019/05/29 16:00:36,1021,01413,1.37211,1.30572,1.75088,1.40586,265.416,198.671,66.745
0024596,2019/05/29 16:00:41,1011,-009.8,-04.37,-273.148,-273.134,34.998,17.123,8.08,08.087,0.000,101,9999,9999,9999,9999
0024597,2019/05/29 16:00:42,1021,01413,1.37208,1.30743,1.75106,1.40583,265.448,200.608,64.840
0024598,2019/05/29 16:00:47,1011,-009.8,-04.39,-273.143,-273.145,34.992,17.123,8.08,08.087,0.001,101,9999,9999,9999,9999
0024599,2019/05/29 16:00:47,1021,01413,1.37087,1.30821,1.75098,1.40601,263.601,201.175,62.425
0024600,2019/05/29 16:00:52,1011,-009.6,-04.40,-273.148,-273.128,34.996,17.120,8.08,08.086,0.001,101,9999,9999,9999,9999
0024601,2019/05/29 16:00:52,1021,01413,1.37062,1.30611,1.75070,1.40534,264.198,199.753,64.444
0024602,2019/05/29 16:00:57,1011,-009.6,-04.36,-273.149,-273.144,34.995,17.120,8.08,08.087,0.000,101,9999,9999,9999,9999
0024603,2019/05/29 16:00:57,1021,01413,1.37200,1.30793,1.75075,1.40544,265.865,201.591,64.274
0024604,2019/05/29 16:01:02,1011,-009.8,-04.36,-273.150,-273.150,34.996,17.114,8.08,08.086,0.000,101,9999,9999,9999,9999
0024605,2019/05/29 16:01:02,1021,01413,1.37157,1.31027,1.75124,1.40550,265.280,204.184,61.095
0024606,2019/05/29 16:01:07,1011,-009.8,-04.40,-273.145,-273.143,34.995,17.116,8.08,08.087,0.000,101,9999,9999,9999,9999
0024607,2019/05/29 16:01:07,1021,01413,1.37143,1.31026,1.75115,1.40581,264.648,203.715,60.933
0024608,2019/05/29 16:01:12,1011,-009.8,-04.39,-273.146,-273.140,34.999,17.114,8.08,08.087,0.000,101,9999,9999,9999,9999
0024609,2019/05/29 16:01:12,1021,01413,1.37160,1.31116,1.75120,1.40571,265.013,204.841,60.172
0024610,2019/05/29 16:01:17,1011,-009.8,-04.40,-273.150,-273.128,34.994,17.115,8.08,08.087,0.000,101,9999,9999,9999,9999
0024611,2019/05/29 16:01:17,1021,01413,1.37316,1.31068,1.75105,1.40577,266.945,204.202,62.742
0024612,2019/05/29 16:01:22,1011,-009.9,-04.39,-273.141,-273.135,34.995,17.115,8.08,08.087,0.000,101,9999,9999,9999,9999
0024613,2019/05/29 16:01:22,1021,01413,1.37364,1.30572,1.75097,1.40577,267.558,198.829,68.729
0024614,2019/05/29 16:01:27,1011,-009.9,-04.41,-273.148,-273.144,34.992,17.113,8.08,08.086,0.001,101,9999,9999,9999,9999
0024615,2019/05/29 16:01:27,1021,01413,1.37285,1.30500,1.75095,1.40571,266.613,198.120,68.492
0024616,2019/05/29 16:01:32,1011,-009.7,-04.42,-273.150,-273.143,34.998,17.114,8.08,08.087,0.000,101,9999,9999,9999,9999
0024617,2019/05/29 16:01:32,1021,01413,1.38093,1.31773,1.75118,1.40567,277.226,211.966,65.260
0024618,2019/05/29 16:01:37,1011,-009.7,-04.39,-273.145,-273.143,34.999,17.118,8.08,08.087,0.001,101,9999,9999,9999,9999
0024619,2019/05/29 16:01:37,1021,01413,1.38163,1.32159,1.75121,1.40563,278.197,216.178,62.018
0024620,2019/05/29 16:01:42,1011,-009.8,-04.38,-273.140,-273.132,34.998,17.107,8.08,08.087,0.000,101,9999,9999,9999,9999
0024621,2019/05/29 16:01:42,1021,01413,1.37995,1.32513,1.75114,1.40566,275.961,219.941,56.020
0024622,2019/05/29 16:01:47,1011,-009.8,-04.39,-273.144,-273.141,34.995,17.108,8.08,08.087,0.001,101,9999,9999,9999,9999
0024623,2019/05/29 16:01:47,1021,01413,1.38039,1.32493,1.75039,1.40535,276.885,219.931,56.954
0024624,2019/05/29 16:01:52,1011,-009.4,-04.39,-273.138,-273.142,34.999,17.103,8.08,08.087,0.000,101,9999,9999,9999,9999
0024625,2019/05/29 16:01:52,1021,01413,1.38053,1.32678,1.75068,1.40547,276.930,221.854,55.076
0024626,2019/05/29 16:01:57,1011,-009.4,-04.31,-273.146,-273.141,34.992,17.095,8.08,08.086,0.000,101,9999,9999,9999,9999
0024627,2019/05/29 16:01:57,1021,01413,1.38100,1.32612,1.75094,1.40557,277.428,221.075,56.353
0024628,2019/05/29 16:02:02,1011,-009.7,-04.31,-273.143,-273.142,34.998,17.096,8.08,08.086,0.000,101,9999,9999,9999,9999
0024629,2019/05/29 16:02:02,1021,01413,1.38070,1.32497,1.75072,1.40566,276.895,219.659,57.236
0024630,2019/05/29 16:02:07,1011,-009.7,-04.37,-273.149,-273.135,34.998,17.093,8.08,08.087,0.000,101,9999,9999,9999,9999
0024631,2019/05/29 16:02:07,1021,01413,1.38212,1.32548,1.75106,1.40575,278.657,220.176,58.480
0024632,2019/05/29 16:02:12,1011,-009.6,-04.38,-273.147,-273.145,34.996,17.097,8.08,08.087,0.000,101,9999,9999,9999,9999
0024633,2019/05/29 16:02:12,1021,01413,1.38289,1.32916,1.75133,1.40570,279.750,224.261,55.489
0024634,2019/05/29 16:02:17,1011,-009.6,-04.36,-273.150,-273.139,35.003,17.091,8.08,08.087,0.000,101,9999,9999,9999,9999
0024635,2019/05/29 16:02:17,1021,01413,1.38287,1.32883,1.75108,1.40578,279.595,223.757,55.837
0024636,2019/05/29 16:02:22,1011,-009.8,-04.35,-273.144,-273.148,34.999,17.091,8.08,08.087,0.000,101,9999,9999,9999,9999
0024637,2019/05/29 16:02:22,1021,01413,1.38193,1.32685,1.75108,1.40563,278.579,221.814,56.764
