0002869,2019/05/27 15:55:25,1021,01413,1.33958,1.31629,1.73850,1.39742,233.129,218.155,14.973
0002870,2019/05/27 15:55:30,1011,-002.0,-01.59,-273.149,-273.142,34.999,26.454,8.09,08.090,0.001,101,9999,9999,9999,9999
0002871,2019/05/27 15:55:30,1021,01413,1.33825,1.31298,1.73774,1.39686,232.068,215.101,16.966
0002872,2019/05/27 15:55:35,1011,-001.5,-01.60,-273.150,-273.137,35.000,26.453,8.08,08.090,0.001,101,9999,9999,9999,9999
0002873,2019/05/27 15:55:35,1021,01413,1.33983,1.31152,1.73852,1.39742,233.474,212.961,20.513
0002874,2019/05/27 15:55:40,1011,-001.5,-01.44,-273.147,-273.135,35.002,26.457,8.09,08.089,0.001,101,9999,9999,9999,9999
0002875,2019/05/27 15:55:40,1021,01413,1.34046,1.31149,1.73848,1.39723,234.593,213.188,21.405
0002876,2019/05/27 15:55:45,1011,-001.7,-01.44,-273.149,-273.139,35.001,26.462,8.08,08.089,0.000,101,9999,9999,9999,9999
0002877,2019/05/27 15:55:45,1021,01413,1.33477,1.31394,1.73851,1.39716,227.206,215.961,11.244
0002878,2019/05/27 15:55:50,1011,-001.7,-01.50,-273.150,-273.144,35.001,26.475,8.09,08.089,0.000,101,9999,9999,9999,9999
0002879,2019/05/27 15:55:50,1021,01413,1.33797,1.31404,1.73842,1.39710,231.500,216.125,15.375
0002880,2019/05/27 15:55:55,1011,-001.9,-01.52,-273.150,-273.144,35.000,26.471,8.08,08.090,0.000,101,9999,9999,9999,9999
0002881,2019/05/27 15:55:55,1021,01413,1.34065,1.31188,1.73817,1.39676,235.499,214.163,21.335
0002882,2019/05/27 15:56:00,1011,-001.9,-01.58,-273.148,-273.145,35.004,26.474,8.09,08.089,0.001,101,9999,9999,9999,9999
0002883,2019/05/27 15:56:00,1021,01413,1.33931,1.31630,1.73833,1.39728,232.959,218.323,14.635
0002884,2019/05/27 15:56:05,1011,-001.6,-01.58,-273.144,-273.146,34.998,26.476,8.08,08.090,0.000,101,9999,9999,9999,9999
0002885,2019/05/27 15:56:05,1021,01413,1.33544,1.32029,1.73824,1.39696,228.338,223.077,5.261
0002886,2019/05/27 15:56:10,1011,-001.6,-01.45,-273.150,-273.133,34.998,26.478,8.09,08.089,0.000,101,9999,9999,9999,9999
0002887,2019/05/27 15:56:10,1021,01413,1.33742,1.32073,1.73839,1.39744,230.230,222.951,7.278
0002888,2019/05/27 15:56:15,1011,-001.9,-01.45,-273.147,-273.127,35.001,26.480,8.08,08.090,0.000,101,9999,9999,9999,9999
0002889,2019/05/27 15:56:15,1021,01413,1.33656,1.31760,1.73795,1.39716,229.440,219.805,9.634
0002890,2019/05/27 15:56:20,1011,-001.9,-01.58,-273.145,-273.145,34.998,26.480,8.09,08.089,0.000,101,9999,9999,9999,9999
0002891,2019/05/27 15:56:20,1021,01413,1.33621,1.31251,1.73829,1.39727,228.863,214.180,14.683
0002892,2019/05/27 15:56:25,1011,-001.7,-01.57,-273.146,-273.145,35.003,26.483,8.08,08.090,0.000,101,9999,9999,9999,9999
0002893,2019/05/27 15:56:25,1021,01413,1.34003,1.31548,1.73842,1.39732,233.884,217.407,16.476
0002894,2019/05/27 15:56:30,1011,-001.7,-01.52,-273.150,-273.140,34.998,26.482,8.09,08.089,0.000,101,9999,9999,9999,9999
0002895,2019/05/27 15:56:30,1021,01413,1.34483,1.31623,1.73807,1.39721,240.295,218.276,22.019
0002896,2019/05/27 15:56:35,1011,-001.6,-01.51,-273.143,-273.140,35.003,26.483,8.08,08.089,0.000,101,9999,9999,9999,9999
0002897,2019/05/27 15:56:35,1021,01413,1.33932,1.31747,1.73809,1.39710,233.206,219.793,13.413
0002898,2019/05/27 15:56:40,1011,-001.6,-01.46,-273.150,-273.141,34.996,26.487,8.09,08.089,0.001,101,9999,9999,9999,9999
0002899,2019/05/27 15:56:40,1021,01413,1.34009,1.31447,1.73845,1.39713,234.245,216.556,17.689
0002900,2019/05/27 15:56:45,1011,-001.7,-01.45,-273.144,-273.142,34.999,26.480,8.08,08.089,0.001,101,9999,9999,9999,9999
0002901,2019/05/27 15:56:45,1021,01413,1.33800,1.31708,1.73854,1.39699,231.733,219.620,12.112
0002902,2019/05/27 15:56:50,1011,-001.7,-01.50,-273.150,-273.133,35.000,26.479,8.09,08.089,0.001,101,9999,9999,9999,9999
0002903,2019/05/27 15:56:50,1021,01413,1.34080,1.31587,1.73851,1.39704,235.331,218.218,17.113
0002904,2019/05/27 15:56:56,1011,-001.3,-01.47,-273.144,-273.131,35.001,26.482,8.08,08.089,0.000,101,9999,9999,9999,9999
0002905,2019/05/27 15:56:56,1021,01413,1.33875,1.31621,1.73827,1.39717,232.376,218.360,14.016
0002906,2019/05/27 15:57:01,1011,-001.3,-01.38,-273.148,-273.141,34.999,26.477,8.09,08.089,0.000,101,9999,9999,9999,9999
0002907,2019/05/27 15:57:01,1021,01413,1.33925,1.31286,1.73808,1.39703,233.215,214.842,18.372
0002908,2019/05/27 15:57:06,1011,-001.9,-01.37,-273.148,-273.133,34.997,26.476,8.08,08.090,0.000,101,9999,9999,9999,9999
0002909,2019/05/27 15:57:06,1021,01413,1.34182,1.31447,1.73805,1.39710,236.493,216.494,19.998
0002910,2019/05/27 15:57:11,1011,-001.9,-01.54,-273.150,-273.141,35.000,26.473,8.09,08.090,0.001,101,9999,9999,9999,9999
0002911,2019/05/27 15:57:11,1021,01413,1.34467,1.31637,1.73833,1.39690,240.619,218.914,21.705
0002912,2019/05/27 15:57:16,1011,-002.0,-01.55,-273.150,-273.140,34.994,26.472,8.08,08.089,0.000,101,9999,9999,9999,9999
0002913,2019/05/27 15:57:16,1021,01413,1.34177,1.31607,1.73820,1.39716,236.362,218.197,18.164
0002914,2019/05/27 15:57:21,1011,-002.0,-01.58,-273.144,-273.144,34.995,26.476,8.09,08.089,0.001,101,9999,9999,9999,9999
0002915,2019/05/27 15:57:21,1021,01413,1.33941,1.31509,1.73832,1.39692,233.647,217.485,16.162
0002916,2019/05/27 15:57:26,1011,-001.9,-01.58,-273.140,-273.143,34.992,26.466,8.08,08.089,0.000,101,9999,9999,9999,9999
0002917,2019/05/27 15:57:26,1021,01413,1.34090,1.31519,1.73805,1.39720,235.116,217.143,17.972
0002918,2019/05/27 15:57:31,1011,-001.9,-01.58,-273.148,-273.145,34.992,26.472,8.09,08.089,0.000,101,9999,9999,9999,9999
0002919,2019/05/27 15:57:31,1021,01413,1.34063,1.31578,1.73799,1.39697,235.096,218.072,17.024
0002920,2019/05/27 15:57:36,1011,-001.9,-01.58,-273.143,-273.142,34.993,26.462,8.08,08.090,0.000,101,9999,9999,9999,9999
0002921,2019/05/27 15:57:36,1021,01413,1.33837,1.31515,1.73838,1.39699,232.181,217.464,14.716
0002922,2019/05/27 15:57:41,1011,-001.9,-01.58,-273.150,-273.147,34.987,26.462,8.09,08.090,0.001,101,9999,9999,9999,9999
0002923,2019/05/27 15:57:41,1021,01413,1.33768,1.31325,1.73811,1.39687,231.372,215.479,15.893
0002924,2019/05/27 15:57:46,1011,-002.0,-01.58,-273.147,-273.144,34.995,26.463,8.08,08.089,0.001,101,9999,9999,9999,9999
0002925,2019/05/27 15:57:46,1021,01413,1.33700,1.31550,1.73825,1.39689,230.486,217.942,12.544
0002926,2019/05/27 15:57:51,1011,-002.0,-01.60,-273.140,-273.135,34.994,26.457,8.09,08.090,0.001,101,9999,9999,9999,9999
0002927,2019/05/27 15:57:51,1021,01413,1.33664,1.31506,1.73803,1.39693,229.905,217.354,12.550
0002928,2019/05/27 15:57:56,1011,-001.9,-01.59,-273.147,-273.127,34.989,26.462,8.08,08.089,0.001,101,9999,9999,9999,9999
0002929,2019/05/27 15:57:56,1021,01413,1.33857,1.31614,1.73832,1.39702,232.381,218.485,13.896
0002930,2019/05/27 15:58:01,1011,-001.9,-01.58,-273.141,-273.146,34.996,26.450,8.09,08.089,0.001,101,9999,9999,9999,9999
0002931,2019/05/27 15:58:01,1021,01413,1.33891,1.31523,1.73845,1.39687,233.087,217.739,15.348
0002932,2019/05/27 15:58:06,1011,-002.0,-01.59,-273.142,-273.140,34.992,26.450,8.08,08.089,0.000,101,9999,9999,9999,9999
0002933,2019/05/27 15:58:06,1021,01413,1.33946,1.31516,1.73849,1.39718,233.341,217.247,16.094
0002934,2019/05/27 15:58:11,1011,-002.0,-01.59,-273.144,-273.142,34.994,26.456,8.09,08.090,0.001,101,9999,9999,9999,9999
0002935,2019/05/27 15:58:11,1021,01413,1.33789,1.31484,1.73817,1.39673,231.888,217.419,14.468
0002936,2019/05/27 15:58:16,1011,-002.1,-01.59,-273.147,-273.140,34.991,26.447,8.08,08.090,0.000,101,9999,9999,9999,9999
0002937,2019/05/27 15:58:16,1021,01413,1.33585,1.31465,1.73804,1.39709,228.609,216.687,11.922
0002938,2019/05/27 15:58:21,1011,-002.1,-01.65,-273.146,-273.142,34.995,26.454,8.09,08.090,0.000,101,9999,9999,9999,9999
0002939,2019/05/27 15:58:21,1021,01413,1.33679,1.31482,1.73793,1.39698,230.004,217.001,13.002
0002940,2019/05/27 15:58:26,1011,-002.0,-01.65,-273.147,-273.143,34.995,26.449,8.08,08.089,0.000,101,9999,9999,9999,9999
0002941,2019/05/27 15:58:26,1021,01413,1.33630,1.31642,1.73825,1.39713,229.199,218.622,10.577
0002942,2019/05/27 15:58:31,1011,-002.0,-01.61,-273.147,-273.145,34.994,26.444,8.09,08.090,0.000,101,9999,9999,9999,9999
0002943,2019/05/27 15:58:31,1021,01413,1.33826,1.31667,1.73833,1.39722,231.659,218.799,12.859
0002944,2019/05/27 15:58:36,1011,-001.7,-01.61,-273.147,-273.141,35.000,26.444,8.08,08.089,0.001,101,9999,9999,9999,9999
0002945,2019/05/27 15:58:36,1021,01413,1.33842,1.31539,1.73795,1.39704,232.067,217.551,14.515
0002946,2019/05/27 15:58:41,1011,-001.7,-01.48,-273.140,-273.140,34.998,26.450,8.09,08.089,0.001,101,9999,9999,9999,9999
0002947,2019/05/27 15:58:42,1021,01413,1.33799,1.31582,1.73834,1.39684,231.904,218.399,13.505
0002948,2019/05/27 15:58:47,1011,-001.5,-01.48,-273.143,-273.150,34.997,26.444,8.08,08.089,0.001,101,9999,9999,9999,9999
0002949,2019/05/27 15:58:47,1021,01413,1.33532,1.31354,1.73802,1.39693,228.169,215.698,12.471
0002950,2019/05/27 15:58:52,1011,-001.5,-01.44,-273.150,-273.148,35.002,26.444,8.09,08.089,0.000,101,9999,9999,9999,9999
0002951,2019/05/27 15:58:52,1021,01413,1.33391,1.31556,1.73824,1.39727,225.834,217.506,8.328
0002952,2019/05/27 15:58:57,1011,-001.7,-01.43,-273.150,-273.141,34.999,26.445,8.08,08.089,0.000,101,9999,9999,9999,9999
0002953,2019/05/27 15:58:57,1021,01413,1.33817,1.31346,1.73778,1.39726,231.352,215.095,16.256
0002954,2019/05/27 15:59:02,1011,-001.7,-01.49,-273.147,-273.136,35.002,26.451,8.09,08.090,0.001,101,9999,9999,9999,9999
0002955,2019/05/27 15:59:02,1021,01413,1.33632,1.31304,1.73759,1.39705,229.196,214.879,14.317
0002956,2019/05/27 15:59:07,1011,-001.5,-01.51,-273.145,-273.141,35.002,26.448,8.08,08.089,0.001,101,9999,9999,9999,9999
0002957,2019/05/27 15:59:07,1021,01413,1.33572,1.31230,1.73830,1.39684,228.909,214.552,14.357
0002958,2019/05/27 15:59:12,1011,-001.5,-01.41,-273.150,-273.147,34.997,26.450,8.09,08.090,0.000,101,9999,9999,9999,9999
0002959,2019/05/27 15:59:12,1021,01413,1.34016,1.31386,1.73849,1.39677,234.904,216.391,18.513
0002960,2019/05/27 15:59:17,1011,-001.9,-01.42,-273.148,-273.135,34.997,26.455,8.08,08.089,0.000,101,9999,9999,9999,9999
0002961,2019/05/27 15:59:17,1021,01413,1.34365,1.31471,1.73835,1.39704,239.055,216.912,22.142
0002962,2019/05/27 15:59:22,1011,-001.9,-01.57,-273.148,-273.147,35.003,26.461,8.09,08.090,0.000,101,9999,9999,9999,9999
0002963,2019/05/27 15:59:22,1021,01413,1.33775,1.31603,1.73813,1.39704,231.238,218.306,12.932
0002964,2019/05/27 15:59:27,1011,-001.8,-01.58,-273.147,-273.148,34.998,26.454,8.08,08.090,0.001,101,9999,9999,9999,9999
0002965,2019/05/27 15:59:27,1021,01413,1.33782,1.31886,1.73820,1.39728,230.952,221.069,9.882
0002966,2019/05/27 15:59:32,1011,-001.8,-01.53,-273.137,-273.139,34.998,26.458,8.09,08.089,0.001,101,9999,9999,9999,9999
0002967,2019/05/27 15:59:32,1021,01413,1.33682,1.31663,1.73808,1.39686,230.260,219.178,11.081
0002968,2019/05/27 15:59:37,1011,-001.3,-01.51,-273.148,-273.116,34.992,26.463,8.08,08.089,0.001,101,9999,9999,9999,9999
0002969,2019/05/27 15:59:37,1021,01413,1.33662,1.31522,1.73806,1.39702,229.747,217.415,12.332
0002970,2019/05/27 15:59:42,1011,-001.3,-01.34,-273.146,-273.144,34.994,26.459,8.09,08.090,0.000,101,9999,9999,9999,9999
0002971,2019/05/27 15:59:42,1021,01413,1.34038,1.31255,1.73846,1.39697,234.873,214.690,20.182
0002972,2019/05/27 15:59:47,1011,-001.8,-01.34,-273.145,-273.146,34.991,26.473,8.08,08.090,0.000,101,9999,9999,9999,9999
0002973,2019/05/27 15:59:47,1021,01413,1.33871,1.31199,1.73848,1.39704,232.563,213.975,18.587
0002974,2019/05/27 15:59:52,1011,-001.8,-01.55,-273.145,-273.135,34.996,26.466,8.09,08.089,0.001,101,9999,9999,9999,9999
0002975,2019/05/27 15:59:52,1021,01413,1.33869,1.31247,1.73843,1.39720,232.281,214.268,18.012
0002976,2019/05/27 15:59:57,1011,-001.8,-01.56,-273.140,-273.141,34.991,26.469,8.08,08.090,0.000,101,9999,9999,9999,9999
0002977,2019/05/27 15:59:57,1021,01413,1.33855,1.31522,1.73819,1.39700,232.358,217.483,14.874
0002978,2019/05/27 16:00:02,1011,-001.8,-01.49,-273.149,-273.132,34.992,26.471,8.09,08.089,0.001,101,9999,9999,9999,9999
0002979,2019/05/27 16:00:02,1021,01413,1.33704,1.31395,1.73855,1.39716,230.191,215.967,14.223
0002980,2019/05/27 16:00:07,1011,-001.6,-01.49,-273.143,-273.144,34.996,26.471,8.08,08.089,0.001,101,9999,9999,9999,9999
0002981,2019/05/27 16:00:07,1021,01413,1.33511,1.31351,1.73811,1.39727,227.372,215.224,12.148
0002982,2019/05/27 16:00:12,1011,-001.6,-01.46,-273.132,-273.145,34.992,26.476,8.09,08.089,0.000,101,9999,9999,9999,9999
0002983,2019/05/27 16:00:12,1021,01413,1.33471,1.31405,1.73781,1.39726,226.786,215.751,11.035
0002984,2019/05/27 16:00:17,1011,-001.9,-01.44,-273.145,-273.131,34.991,26.479,8.08,08.089,0.001,101,9999,9999,9999,9999
0002985,2019/05/27 16:00:17,1021,01413,1.33541,1.31444,1.73820,1.39698,228.239,216.647,11.592
0002986,2019/05/27 16:00:22,1011,-001.9,-01.56,-273.150,-273.141,34.992,26.482,8.09,08.089,0.001,101,9999,9999,9999,9999
0002987,2019/05/27 16:00:22,1021,01413,1.33614,1.31471,1.73841,1.39706,229.125,216.893,12.232
0002988,2019/05/27 16:00:27,1011,-002.0,-01.55,-273.141,-273.129,34.992,26.488,8.08,08.089,0.000,101,9999,9999,9999,9999
0002989,2019/05/27 16:00:28,1021,01413,1.33663,1.31292,1.73825,1.39696,229.902,215.043,14.858
0002990,2019/05/27 16:00:33,1011,-002.0,-01.60,-273.139,-273.141,34.986,26.484,8.09,08.089,0.000,101,9999,9999,9999,9999
0002991,2019/05/27 16:00:33,1021,01413,1.33748,1.31482,1.73858,1.39713,230.817,216.954,13.862
0002992,2019/05/27 16:00:38,1011,-001.9,-01.59,-273.147,-273.137,34.989,26.492,8.08,08.089,0.000,101,9999,9999,9999,9999
0002993,2019/05/27 16:00:38,1021,01413,1.33784,1.31546,1.73857,1.39718,231.224,217.594,13.630
0002994,2019/05/27 16:00:43,1011,-001.9,-01.55,-273.149,-273.137,34.994,26.494,8.09,08.089,0.000,101,9999,9999,9999,9999
0002995,2019/05/27 16:00:43,1021,01413,1.33546,1.31453,1.73848,1.39727,227.933,216.438,11.494
0002996,2019/05/27 16:00:48,1011,-001.9,-01.55,-273.148,-273.145,34.991,26.499,8.08,08.089,0.000,101,9999,9999,9999,9999
0002997,2019/05/27 16:00:48,1021,01413,1.33444,1.31314,1.73831,1.39713,226.767,215.064,11.702
0002998,2019/05/27 16:00:53,1011,-001.9,-01.58,-273.143,-273.135,34.991,26.494,8.09,08.090,0.000,101,9999,9999,9999,9999
0002999,2019/05/27 16:00:53,1021,01413,1.33528,1.31043,1.73827,1.39699,228.079,212.287,15.791
0003000,2019/05/27 16:00:58,1011,-001.9,-01.58,-273.148,-273.147,34.995,26.498,8.08,08.089,0.000,101,9999,9999,9999,9999
0003001,2019/05/27 16:00:58,1021,01413,1.33482,1.31507,1.73825,1.39720,227.129,217.054,10.075
0003002,2019/05/27 16:01:03,1011,-001.9,-01.58,-273.145,-273.144,34.991,26.501,8.09,08.089,0.000,101,9999,9999,9999,9999
0003003,2019/05/27 16:01:03,1021,01413,1.34298,1.31476,1.73829,1.39695,238.301,217.076,21.224
0003004,2019/05/27 16:01:08,1011,-001.9,-01.58,-273.146,-273.135,34.994,26.501,8.08,08.090,0.000,101,9999,9999,9999,9999
0003005,2019/05/27 16:01:08,1021,01413,1.33727,1.31673,1.73819,1.39714,230.457,218.937,11.520
0003006,2019/05/27 16:01:13,1011,-001.9,-01.57,-273.148,-273.142,34.992,26.502,8.09,08.090,0.000,101,9999,9999,9999,9999
0003007,2019/05/27 16:01:13,1021,01413,1.33748,1.31787,1.73820,1.39701,230.925,220.353,10.571
0003008,2019/05/27 16:01:18,1011,-001.8,-01.57,-273.137,-273.123,34.993,26.505,8.08,08.089,0.000,101,9999,9999,9999,9999
0003009,2019/05/27 16:01:18,1021,01413,1.33846,1.31908,1.73767,1.39698,232.149,221.581,10.568
0003010,2019/05/27 16:01:23,1011,-001.8,-01.54,-273.144,-273.143,34.994,26.508,8.09,08.090,0.000,101,9999,9999,9999,9999
0003011,2019/05/27 16:01:23,1021,01413,1.33832,1.31741,1.73793,1.39686,232.203,219.986,12.216
0003012,2019/05/27 16:01:28,1011,-001.9,-01.54,-273.150,-273.145,34.991,26.510,8.08,08.089,0.001,101,9999,9999,9999,9999
0003013,2019/05/27 16:01:28,1021,01413,1.33556,1.31996,1.73816,1.39692,228.529,222.745,5.784
0003014,2019/05/27 16:01:33,1011,-001.9,-01.58,-273.147,-273.140,34.992,26.504,8.09,08.089,0.000,101,9999,9999,9999,9999
0003015,2019/05/27 16:01:33,1021,01413,1.34417,1.31717,1.73803,1.39720,239.426,219.295,20.130
0003016,2019/05/27 16:01:38,1011,-002.0,-01.57,-273.145,-273.147,34.995,26.510,8.08,08.090,0.000,101,9999,9999,9999,9999
0003017,2019/05/27 16:01:38,1021,01413,1.34641,1.31468,1.73799,1.39714,242.480,216.654,25.826
0003018,2019/05/27 16:01:43,1011,-002.0,-01.59,-273.148,-273.141,34.998,26.502,8.09,08.089,0.001,101,9999,9999,9999,9999
0003019,2019/05/27 16:01:43,1021,01413,1.34433,1.31612,1.73829,1.39726,239.610,218.143,21.466
0003020,2019/05/27 16:01:48,1011,-001.9,-01.59,-273.144,-273.144,34.992,26.513,8.08,08.089,0.001,101,9999,9999,9999,9999
0003021,2019/05/27 16:01:48,1021,01413,1.34230,1.32003,1.73819,1.39721,236.978,222.436,14.541
0003022,2019/05/27 16:01:53,1011,-001.9,-01.55,-273.144,-273.141,34.991,26.510,8.09,08.089,0.000,101,9999,9999,9999,9999
0003023,2019/05/27 16:01:53,1021,01413,1.34430,1.31961,1.73852,1.39706,239.915,222.266,17.648
0003024,2019/05/27 16:01:58,1011,-001.5,-01.56,-273.148,-273.140,35.004,26.516,8.08,08.089,0.000,101,9999,9999,9999,9999
0003025,2019/05/27 16:01:58,1021,01413,1.34159,1.32678,1.73761,1.39673,236.670,230.322,6.348
0003026,2019/05/27 16:02:03,1011,-001.5,-01.40,-273.148,-273.143,34.996,26.517,8.09,08.089,0.001,101,9999,9999,9999,9999
0003027,2019/05/27 16:02:03,1021,01413,1.34044,1.33031,1.73799,1.39693,234.911,233.974,0.936
0003028,2019/05/27 16:02:08,1011,-001.5,-01.41,-273.150,-273.144,35.003,26.517,8.08,08.089,0.000,101,9999,9999,9999,9999
0003029,2019/05/27 16:02:08,1021,01413,1.33985,1.33084,1.73815,1.39694,234.154,234.580,-0.425
0003030,2019/05/27 16:02:13,1011,-001.5,-01.41,-273.149,-273.136,35.005,26.524,8.09,08.089,0.000,101,9999,9999,9999,9999
0003031,2019/05/27 16:02:14,1021,01413,1.33799,1.31511,1.73842,1.39732,231.178,216.993,14.184
0003032,2019/05/27 16:02:19,1011,-001.8,-01.40,-273.147,-273.135,34.998,26.520,8.08,08.090,0.000,101,9999,9999,9999,9999
0003033,2019/05/27 16:02:19,1021,01413,1.33868,1.31947,1.73828,1.39725,232.152,221.799,10.353
0003034,2019/05/27 16:02:24,1011,-001.8,-01.54,-273.148,-273.144,34.995,26.525,8.09,08.089,0.000,101,9999,9999,9999,9999
0003035,2019/05/27 16:02:24,1021,01413,1.34270,1.31992,1.73830,1.39712,237.669,222.474,15.194
