0000180,2019/05/24 15:56:35,1011,-008.3,-03.58,-273.144,-273.149,34.540,20.512,8.08,08.087,0.000,100,9999,9999,9999,9999
0000181,2019/05/24 15:56:35,1021,01413,1.33202,1.31962,1.75132,1.40540,213.520,213.940,-0.419
0000182,2019/05/24 15:56:40,1011,-008.3,-03.67,-273.139,-273.133,34.540,20.506,8.08,08.087,0.000,100,9999,9999,9999,9999
0000183,2019/05/24 15:56:40,1021,01413,1.33489,1.32063,1.75084,1.40552,216.954,214.740,2.214
0000184,2019/05/24 15:56:45,1011,-008.4,-03.68,-273.147,-273.142,34.543,20.504,8.08,08.087,0.000,100,9999,9999,9999,9999
0000185,2019/05/24 15:56:45,1021,01413,1.33372,1.32131,1.75137,1.40614,214.598,214.788,-0.189
0000186,2019/05/24 15:56:50,1011,-008.4,-03.72,-273.143,-273.147,34.543,20.497,8.08,08.087,0.000,100,9999,9999,9999,9999
0000187,2019/05/24 15:56:50,1021,01413,1.33023,1.32684,1.75151,1.40611,210.129,220.813,-10.683
0000188,2019/05/24 15:56:55,1011,-008.5,-03.71,-273.147,-273.119,34.547,20.492,8.08,08.087,0.000,100,9999,9999,9999,9999
0000189,2019/05/24 15:56:55,1021,01413,1.33076,1.32580,1.75167,1.40625,210.652,219.556,-8.903
0000190,2019/05/24 15:57:01,1011,-008.5,-03.74,-273.145,-273.139,34.552,20.494,8.08,08.087,0.000,100,9999,9999,9999,9999
0000191,2019/05/24 15:57:01,1021,01413,1.33217,1.32454,1.75136,1.40609,212.665,218.343,-5.677
0000192,2019/05/24 15:57:06,1011,-008.7,-03.74,-273.148,-273.142,34.560,20.479,8.08,08.087,0.000,100,9999,9999,9999,9999
0000193,2019/05/24 15:57:06,1021,01413,1.32982,1.32688,1.75121,1.40586,209.935,221.137,-11.201
0000194,2019/05/24 15:57:11,1011,-008.7,-03.79,-273.145,-273.127,34.560,20.475,8.08,08.087,0.000,100,9999,9999,9999,9999
0000195,2019/05/24 15:57:11,1021,01413,1.32944,1.32305,1.75120,1.40577,209.576,217.132,-7.556
0000196,2019/05/24 15:57:16,1011,-008.7,-03.78,-273.150,-273.135,34.570,20.479,8.08,08.087,0.001,100,9999,9999,9999,9999
