Date                ,Rad Time ,Rec ,PWM     ,Tec V   ,T1_C_BB   ,T2_C_BB   ,T_load  ,T_case  ,Supply,V-NdOn  ,V-NdOff,Flag ,Date               ,Rad Time ,Rec ,Freq   ,Vsky-V   ,Vsky-H   ,V_load+ND,V_load   ,Tsky-V   ,Tsky-H   ,Tsky(V-H)
2019-07-08 23:59:41 , 23283.8 , 21 , 01413 , 1.37911 , 1.38526 , 1.72565 , 1.38786 , 297.776 , 303.782 , -6.005
2019-07-08 23:59:46 , 23288.8 , 11 , -006.1 , -03.13 , -273.143 , -273.140 , 34.996 , 21.034 , 8.08 , 08.089 , 0.001 , 111 2019-07-08 23:59:46 , 23288.8 , 21 , 01413 , 1.37916 , 1.38547 , 1.72579 , 1.38789 , 297.827 , 303.984 , -6.157
2019-07-08 23:59:51 , 23293.8 , 11 , -006.3 , -03.12 , -273.143 , -273.147 , 34.992 , 21.038 , 8.08 , 08.089 , 0.000 , 111 2019-07-08 23:59:51 , 23293.8 , 21 , 01413 , 1.37903 , 1.38528 , 1.72573 , 1.38795 , 297.555 , 303.703 , -6.147
2019-07-08 23:59:56 , 23298.8 , 11 , -006.3 , -03.18 , -273.145 , -273.140 , 34.991 , 21.034 , 8.08 , 08.088 , 0.000 , 111 2019-07-08 23:59:56 , 23298.8 , 21 , 01413 , 1.37877 , 1.38515 , 1.72507 , 1.38753 , 297.757 , 304.011 , -6.253
2019-07-09 00:00:01 , 23303.9 , 11 , -006.4 , -03.18 , -273.147 , -273.131 , 34.992 , 21.036 , 8.08 , 08.089 , 0.000 , 111 2019-07-09 00:00:01 , 23303.9 , 21 , 01413 , 1.37927 , 1.38524 , 1.72576 , 1.38774 , 298.163 , 303.891 , -5.727
2019-07-09 00:00:06 , 23308.9 , 11 , -006.4 , -03.20 , -273.141 , -273.150 , 35.002 , 21.035 , 8.08 , 08.089 , 0.000 , 111 2019-07-09 00:00:06 , 23308.9 , 21 , 01413 , 1.37909 , 1.38545 , 1.72550 , 1.38798 , 297.603 , 303.865 , -6.261
2019-07-09 00:00:11 , 23313.9 , 11 , -006.2 , -03.20 , -273.144 , -273.140 , 35.005 , 21.041 , 8.08 , 08.088 , 0.000 , 111 2019-07-09 00:00:11 , 23313.9 , 21 , 01413 , 1.37905 , 1.38543 , 1.72553 , 1.38767 , 297.985 , 304.195 , -6.210
2019-07-09 00:00:16 , 23318.9 , 11 , -006.2 , -03.16 , -273.143 , -273.144 , 34.998 , 21.035 , 8.08 , 08.089 , 0.001 , 111 2019-07-09 00:00:16 , 23318.9 , 21 , 01413 , 1.37932 , 1.38529 , 1.72590 , 1.38800 , 297.890 , 303.670 , -5.779
2019-07-09 00:00:21 , 23324.0 , 11 , -006.4 , -03.16 , -273.136 , -273.142 , 34.996 , 21.033 , 8.08 , 08.089 , 0.000 , 111 2019-07-09 00:00:21 , 23324.0 , 21 , 01413 , 1.37916 , 1.38550 , 1.72600 , 1.38792 , 297.788 , 303.977 , -6.189
2019-07-09 00:00:26 , 23329.0 , 11 , -006.4 , -03.19 , -273.145 , -273.141 , 34.998 , 21.037 , 8.08 , 08.088 , 0.000 , 111 2019-07-09 00:00:26 , 23329.0 , 21 , 01413 , 1.37908 , 1.38573 , 1.72565 , 1.38783 , 297.796 , 304.339 , -6.542
2019-07-09 00:00:31 , 23334.1 , 11 , -006.4 , -03.20 , -273.150 , -273.147 , 34.995 , 21.033 , 8.08 , 08.089 , 0.000 , 111 2019-07-09 00:00:31 , 23334.1 , 21 , 01413 , 1.37917 , 1.38520 , 1.72577 , 1.38763 , 298.186 , 303.971 , -5.785
2019-07-09 00:00:36 , 23339.0 , 11 , -006.4 , -03.21 , -273.144 , -273.144 , 34.995 , 21.039 , 8.08 , 08.089 , 0.000 , 111 2019-07-09 00:00:36 , 23339.0 , 21 , 01413 , 1.37910 , 1.38561 , 1.72572 , 1.38803 , 297.549 , 303.980 , -6.430
2019-07-09 00:00:41 , 23344.1 , 11 , -006.5 , -03.20 , -273.148 , -273.145 , 34.995 , 21.041 , 8.08 , 08.088 , 0.000 , 111 2019-07-09 00:00:41 , 23344.1 , 21 , 01413 , 1.37892 , 1.38519 , 1.72588 , 1.38783 , 297.582 , 303.735 , -6.153
2019-07-09 00:00:46 , 23349.1 , 11 , -006.5 , -03.20 , -273.148 , -273.139 , 34.995 , 21.036 , 8.08 , 08.089 , 0.000 , 111 2019-07-09 00:00:47 , 23349.1 , 21 , 01413 , 1.37916 , 1.38563 , 1.72593 , 1.38829 , 297.284 , 303.718 , -6.434
2019-07-09 00:00:52 , 23354.2 , 11 , -006.1 , -03.20 , -273.150 , -273.121 , 34.997 , 21.037 , 8.08 , 08.088 , 0.001 , 111 2019-07-09 00:00:52 , 23354.2 , 21 , 01413 , 1.37939 , 1.38586 , 1.72605 , 1.38815 , 297.778 , 304.126 , -6.347
2019-07-09 00:00:57 , 23359.2 , 11 , -006.1 , -03.13 , -273.144 , -273.148 , 34.994 , 21.039 , 8.08 , 08.089 , 0.000 , 111 2019-07-09 00:00:57 , 23359.2 , 21 , 01413 , 1.37940 , 1.38577 , 1.72590 , 1.38832 , 297.561 , 303.835 , -6.273
2019-07-09 00:01:02 , 23364.2 , 11 , -006.3 , -03.14 , -273.150 , -273.144 , 34.994 , 21.036 , 8.08 , 08.089 , 0.000 , 111 2019-07-09 00:01:02 , 23364.2 , 21 , 01413 , 1.37952 , 1.38573 , 1.72599 , 1.38837 , 297.650 , 303.740 , -6.089
2019-07-09 00:01:07 , 23369.2 , 11 , -006.3 , -03.18 , -273.136 , -273.141 , 34.998 , 21.036 , 8.08 , 08.089 , 0.000 , 111 2019-07-09 00:01:07 , 23369.2 , 21 , 01413 , 1.37928 , 1.38562 , 1.72602 , 1.38845 , 297.222 , 303.520 , -6.297
2019-07-09 00:01:12 , 23374.3 , 11 , -006.1 , -03.18 , -273.148 , -273.143 , 34.996 , 21.037 , 8.08 , 08.089 , 0.001 , 111 2019-07-09 00:01:12 , 23374.3 , 21 , 01413 , 1.37900 , 1.38565 , 1.72590 , 1.38832 , 297.026 , 303.706 , -6.679
2019-07-09 00:01:17 , 23379.3 , 11 , -006.1 , -03.14 , -273.145 , -273.137 , 34.994 , 21.036 , 8.08 , 08.088 , 0.000 , 111 2019-07-09 00:01:17 , 23379.3 , 21 , 01413 , 1.37934 , 1.38577 , 1.72626 , 1.38841 , 297.372 , 303.737 , -6.365
2019-07-09 00:01:22 , 23384.3 , 11 , -006.4 , -03.14 , -273.148 , -273.143 , 34.997 , 21.033 , 8.08 , 08.088 , 0.001 , 111 2019-07-09 00:01:22 , 23384.3 , 21 , 01413 , 1.37890 , 1.38544 , 1.72575 , 1.38795 , 297.394 , 303.886 , -6.492
2019-07-09 00:01:27 , 23389.3 , 11 , -006.4 , -03.20 , -273.150 , -273.138 , 34.994 , 21.037 , 8.08 , 08.088 , 0.000 , 111 2019-07-09 00:01:27 , 23389.3 , 21 , 01413 , 1.37926 , 1.38584 , 1.72648 , 1.38842 , 297.251 , 303.802 , -6.551
2019-07-09 00:01:32 , 23394.3 , 11 , -006.0 , -03.19 , -273.140 , -273.145 , 34.993 , 21.041 , 8.08 , 08.089 , 0.000 , 111 2019-07-09 00:01:32 , 23394.3 , 21 , 01413 , 1.37946 , 1.38560 , 1.72594 , 1.38823 , 297.749 , 303.742 , -5.993
2019-07-09 00:01:37 , 23399.4 , 11 , -006.0 , -03.10 , -273.148 , -273.149 , 34.993 , 21.040 , 8.08 , 08.089 , 0.000 , 111 2019-07-09 00:01:37 , 23399.4 , 21 , 01413 , 1.37934 , 1.38537 , 1.72614 , 1.38847 , 297.267 , 303.221 , -5.953
2019-07-09 00:01:42 , 23404.4 , 11 , -006.4 , -03.10 , -273.143 , -273.120 , 34.992 , 21.045 , 8.08 , 08.088 , 0.000 , 111 2019-07-09 00:01:42 , 23404.4 , 21 , 01413 , 1.37929 , 1.38556 , 1.72583 , 1.38787 , 298.019 , 304.101 , -6.082
2019-07-09 00:01:47 , 23409.5 , 11 , -006.4 , -03.20 , -273.149 , -273.140 , 34.996 , 21.040 , 8.08 , 08.088 , 0.000 , 111 2019-07-09 00:01:47 , 23409.5 , 21 , 01413 , 1.37933 , 1.38553 , 1.72618 , 1.38832 , 297.470 , 303.572 , -6.101
2019-07-09 00:01:52 , 23414.4 , 11 , -006.5 , -03.20 , -273.141 , -273.146 , 34.994 , 21.036 , 8.08 , 08.088 , 0.000 , 111 2019-07-09 00:01:52 , 23414.4 , 21 , 01413 , 1.37940 , 1.38546 , 1.72567 , 1.38816 , 297.758 , 303.660 , -5.902
2019-07-09 00:01:57 , 23419.5 , 11 , -006.5 , -03.21 , -273.148 , -273.144 , 34.994 , 21.037 , 8.08 , 08.089 , 0.000 , 111 2019-07-09 00:01:57 , 23419.5 , 21 , 01413 , 1.37885 , 1.38579 , 1.72618 , 1.38807 , 297.162 , 304.136 , -6.974
2019-07-09 00:02:02 , 23424.5 , 11 , -006.1 , -03.21 , -273.147 , -273.146 , 34.994 , 21.036 , 8.08 , 08.088 , 0.000 , 111 2019-07-09 00:02:02 , 23424.5 , 21 , 01413 , 1.37938 , 1.38586 , 1.72582 , 1.38823 , 297.648 , 304.027 , -6.379
2019-07-09 00:02:07 , 23429.6 , 11 , -006.1 , -03.12 , -273.145 , -273.141 , 34.998 , 21.036 , 8.08 , 08.089 , 0.001 , 111 2019-07-09 00:02:07 , 23429.6 , 21 , 01413 , 1.37928 , 1.38551 , 1.72587 , 1.38800 , 297.832 , 303.907 , -6.074
2019-07-09 00:02:12 , 23434.6 , 11 , -006.4 , -03.12 , -273.147 , -273.139 , 34.994 , 21.033 , 8.08 , 08.089 , 0.000 , 111 2019-07-09 00:02:12 , 23434.6 , 21 , 01413 , 1.37920 , 1.38580 , 1.72592 , 1.38825 , 297.393 , 303.948 , -6.555
2019-07-09 00:02:17 , 23439.6 , 11 , -006.4 , -03.19 , -273.147 , -273.145 , 34.992 , 21.035 , 8.08 , 08.089 , 0.000 , 111 2019-07-09 00:02:17 , 23439.6 , 21 , 01413 , 1.37909 , 1.38570 , 1.72594 , 1.38786 , 297.773 , 304.271 , -6.497
2019-07-09 00:02:22 , 23444.6 , 11 , -006.3 , -03.18 , -273.147 , -273.138 , 35.000 , 21.030 , 8.08 , 08.089 , 0.000 , 111 2019-07-09 00:02:22 , 23444.6 , 21 , 01413 , 1.37891 , 1.38542 , 1.72575 , 1.38803 , 297.299 , 303.772 , -6.472
2019-07-09 00:02:27 , 23449.7 , 11 , -006.3 , -03.17 , -273.147 , -273.146 , 34.991 , 21.033 , 8.08 , 08.089 , 0.001 , 111 2019-07-09 00:02:27 , 23449.7 , 21 , 01413 , 1.37901 , 1.38535 , 1.72579 , 1.38802 , 297.430 , 303.700 , -6.270
2019-07-09 00:02:32 , 23454.7 , 11 , -006.3 , -03.17 , -273.147 , -273.143 , 34.995 , 21.033 , 8.08 , 08.089 , 0.001 , 111 2019-07-09 00:02:33 , 23454.7 , 21 , 01413 , 1.37935 , 1.38608 , 1.72626 , 1.38840 , 297.392 , 304.097 , -6.705
2019-07-09 00:02:38 , 23459.7 , 11 , -006.3 , -03.17 , -273.149 , -273.136 , 34.997 , 21.036 , 8.08 , 08.088 , 0.001 , 111 2019-07-09 00:02:38 , 23459.7 , 21 , 01413 , 1.37930 , 1.38600 , 1.72600 , 1.38846 , 297.227 , 303.939 , -6.712
2019-07-09 00:02:43 , 23464.7 , 11 , -006.4 , -03.17 , -273.143 , -273.130 , 34.994 , 21.033 , 8.08 , 08.089 , 0.000 , 111 2019-07-09 00:02:43 , 23464.7 , 21 , 01413 , 1.37930 , 1.38568 , 1.72587 , 1.38806 , 297.779 , 304.017 , -6.237
2019-07-09 00:02:48 , 23469.7 , 11 , -006.4 , -03.20 , -273.147 , -273.144 , 34.994 , 21.042 , 8.08 , 08.088 , 0.000 , 111 2019-07-09 00:02:48 , 23469.7 , 21 , 01413 , 1.37933 , 1.38576 , 1.72581 , 1.38805 , 297.826 , 304.123 , -6.296
2019-07-09 00:02:53 , 23474.8 , 11 , -006.4 , -03.19 , -273.148 , -273.144 , 34.994 , 21.033 , 8.08 , 08.088 , 0.000 , 111 2019-07-09 00:02:53 , 23474.8 , 21 , 01413 , 1.37915 , 1.38558 , 1.72566 , 1.38837 , 297.133 , 303.562 , -6.428
2019-07-09 00:02:58 , 23479.8 , 11 , -006.4 , -03.21 , -273.136 , -273.145 , 34.995 , 21.031 , 8.08 , 08.089 , 0.000 , 111 2019-07-09 00:02:58 , 23479.8 , 21 , 01413 , 1.37920 , 1.38548 , 1.72588 , 1.38812 , 297.558 , 303.738 , -6.179
2019-07-09 00:03:03 , 23484.9 , 11 , -006.4 , -03.20 , -273.145 , -273.144 , 34.993 , 21.032 , 8.08 , 08.089 , 0.000 , 111 2019-07-09 00:03:03 , 23484.9 , 21 , 01413 , 1.37889 , 1.38545 , 1.72588 , 1.38786 , 297.504 , 303.990 , -6.486
2019-07-09 00:03:08 , 23489.9 , 11 , -006.4 , -03.20 , -273.150 , -273.140 , 34.995 , 21.034 , 8.08 , 08.088 , 0.000 , 111 2019-07-09 00:03:08 , 23489.9 , 21 , 01413 , 1.37888 , 1.38545 , 1.72567 , 1.38785 , 297.500 , 303.997 , -6.496
2019-07-09 00:03:13 , 23494.9 , 11 , -006.3 , -03.18 , -273.141 , -273.136 , 34.994 , 21.029 , 8.08 , 08.089 , 0.001 , 111 2019-07-09 00:03:13 , 23494.9 , 21 , 01413 , 1.37924 , 1.38555 , 1.72579 , 1.38819 , 297.518 , 303.736 , -6.217
2019-07-09 00:03:18 , 23499.9 , 11 , -006.3 , -03.19 , -273.150 , -273.136 , 34.997 , 21.030 , 8.08 , 08.089 , 0.000 , 111 2019-07-09 00:03:18 , 23499.9 , 21 , 01413 , 1.37920 , 1.38548 , 1.72569 , 1.38804 , 297.660 , 303.818 , -6.158
2019-07-09 00:03:23 , 23505.0 , 11 , -006.4 , -03.19 , -273.144 , -273.135 , 34.996 , 21.032 , 8.08 , 08.088 , 0.000 , 111 2019-07-09 00:03:23 , 23505.0 , 21 , 01413 , 1.37890 , 1.38533 , 1.72577 , 1.38797 , 297.363 , 303.746 , -6.382
2019-07-09 00:03:28 , 23510.0 , 11 , -006.4 , -03.19 , -273.150 , -273.137 , 34.993 , 21.037 , 8.08 , 08.089 , 0.001 , 111 2019-07-09 00:03:28 , 23510.0 , 21 , 01413 , 1.37911 , 1.38557 , 1.72587 , 1.38776 , 297.928 , 304.233 , -6.305
2019-07-09 00:03:33 , 23515.1 , 11 , -006.3 , -03.19 , -273.137 , -273.135 , 34.992 , 21.034 , 8.08 , 08.089 , 0.000 , 111 2019-07-09 00:03:33 , 23515.1 , 21 , 01413 , 1.37898 , 1.38552 , 1.72561 , 1.38782 , 297.676 , 304.111 , -6.435
2019-07-09 00:03:38 , 23520.0 , 11 , -006.3 , -03.19 , -273.141 , -273.132 , 34.993 , 21.032 , 8.08 , 08.088 , 0.000 , 111 2019-07-09 00:03:38 , 23520.0 , 21 , 01413 , 1.37910 , 1.38528 , 1.72588 , 1.38809 , 297.456 , 303.541 , -6.085
